t,SGD (0.001),SGD (0.005),SGD (0.01),SGD (0.05),SGD (0.1),SGD (0.5),SGD (1.0),SGD (5.0),SGD (10.0),AdaGrad (0.001),AdaGrad (0.005),AdaGrad (0.01),AdaGrad (0.05),AdaGrad (0.1),AdaGrad (0.5),AdaGrad (1.0),AdaGrad (5.0),AdaGrad (10.0),Adam (0.001),Adam (0.005),Adam (0.01),Adam (0.05),Adam (0.1),Adam (0.5),Adam (1.0),Adam (5.0),Adam (10.0),NAG (0.001),NAG (0.005),NAG (0.01),NAG (0.05),NAG (0.1),NAG (0.5),NAG (1.0),NAG (5.0),NAG (10.0),Orabona (0.001),Orabona (0.005),Orabona (0.01),Orabona (0.05),Orabona (0.1),Orabona (0.5),Orabona (1.0),Orabona (5.0),Orabona (10.0),ScInOL_1,ScInOL_2,SGD (0.001) 0/1,SGD (0.005) 0/1,SGD (0.01) 0/1,SGD (0.05) 0/1,SGD (0.1) 0/1,SGD (0.5) 0/1,SGD (1.0) 0/1,SGD (5.0) 0/1,SGD (10.0) 0/1,AdaGrad (0.001) 0/1,AdaGrad (0.005) 0/1,AdaGrad (0.01) 0/1,AdaGrad (0.05) 0/1,AdaGrad (0.1) 0/1,AdaGrad (0.5) 0/1,AdaGrad (1.0) 0/1,AdaGrad (5.0) 0/1,AdaGrad (10.0) 0/1,Adam (0.001) 0/1,Adam (0.005) 0/1,Adam (0.01) 0/1,Adam (0.05) 0/1,Adam (0.1) 0/1,Adam (0.5) 0/1,Adam (1.0) 0/1,Adam (5.0) 0/1,Adam (10.0) 0/1,NAG (0.001) 0/1,NAG (0.005) 0/1,NAG (0.01) 0/1,NAG (0.05) 0/1,NAG (0.1) 0/1,NAG (0.5) 0/1,NAG (1.0) 0/1,NAG (5.0) 0/1,NAG (10.0) 0/1,Orabona (0.001) 0/1,Orabona (0.005) 0/1,Orabona (0.01) 0/1,Orabona (0.05) 0/1,Orabona (0.1) 0/1,Orabona (0.5) 0/1,Orabona (1.0) 0/1,Orabona (5.0) 0/1,Orabona (10.0) 0/1,ScInOL_1 0/1,ScInOL_2 0/1
3100,4.8799899069322725,27.41492673269902,59.19020661591294,293.50735456737897,491.0066514400398,2639.4627985009497,5677.158401533306,21269.424286259855,46027.56412659516,0.5814418598137893,0.5651656430412105,0.5745422533320378,0.7548346643463314,1.1656062975196906,5.151918636695392,11.4577359757883,60.023124609352614,112.02996622195909,0.8003942063680928,2.726419051438209,5.139320825830587,31.236133196392103,51.35386376924979,283.38161827534054,601.5366654333438,2472.098437995193,5351.977265300046,0.6712351930141979,0.5977076056261093,0.53098205781498,0.3508297486920279,0.30429103569969207,0.27587619588507406,0.28635846198920645,0.43933975354849364,0.7432124018479164,0.6923294553161556,0.6890788688328853,0.6850611511399969,0.6546980286665104,0.6209528868774796,0.464419573188832,0.3898303092771981,0.2952742001397704,0.2850344819822414,0.6462357451205368,0.30895171418004586,0.39171,0.39313499999999996,0.39962,0.39669799999999994,0.39301200000000003,0.39775000000000005,0.3999309999999999,0.393398,0.391376,0.307659,0.29537199999999997,0.295937,0.309354,0.320449,0.325447,0.335959,0.339664,0.338633,0.31927500000000003,0.34025,0.339214,0.36118500000000003,0.350941,0.359455,0.350967,0.336593,0.34401799999999993,0.122641,0.121713,0.12085399999999999,0.11853899999999999,0.118362,0.12201500000000001,0.125806,0.14244400000000002,0.147224,0.12516100000000002,0.125145,0.125091,0.124767,0.12437099999999998,0.12240899999999999,0.12125999999999999,0.122295,0.12478500000000001,0.16853,0.12293899999999999
3150,4.950509253000614,28.39271362097859,70.33871736163175,259.65304141962116,639.0680660333278,3371.9628037612297,6205.363608427357,34585.32839577792,63436.45142900826,0.5803655142237731,0.5473367691657451,0.5391504300452564,0.7404575249802077,1.1410261324879047,5.386623823590524,9.996823266160746,49.82208531478889,96.40858665691307,0.6986154758171926,2.0097281395310205,4.178050222032273,21.317626070402277,44.451628509152215,226.0884628430223,502.58123432571904,2013.3259732169995,3514.384112920504,0.6710364396935014,0.5969709969865149,0.5299599940342206,0.35006591601825654,0.3038283749813325,0.2760939718441112,0.2872723739375577,0.45414265532941844,0.7976012783438189,0.6923227634116744,0.6890457489999328,0.6849957561456682,0.6544037816953414,0.6204397826398975,0.4635310899193456,0.3891513193722317,0.29511396089381725,0.2850065316096861,0.6449941479752022,0.30818505476658453,0.382562,0.39033399999999996,0.414915,0.37107999999999997,0.40009700000000004,0.41104,0.40175299999999997,0.411701,0.4059449999999999,0.30665600000000004,0.28165900000000005,0.275275,0.307386,0.32178799999999996,0.33215300000000003,0.32444,0.32726599999999995,0.32615,0.30490300000000004,0.327757,0.331815,0.32971,0.329773,0.33881100000000003,0.34677199999999997,0.32008000000000003,0.315794,0.12251299999999998,0.12170799999999997,0.120757,0.118353,0.11825200000000002,0.12215299999999998,0.12613900000000003,0.145967,0.153844,0.12500299999999998,0.12497,0.124915,0.124651,0.12429400000000002,0.12217099999999999,0.12109500000000002,0.12221699999999999,0.12466599999999999,0.16861299999999999,0.12270699999999998
3200,3.3265412037507707,21.08280205972409,28.11845540453502,153.31542816943949,377.64278757153573,2093.3335152365185,3917.5738526543514,24637.224439416917,53220.14409225853,0.5797257251128449,0.5500337210402411,0.5474828472050348,0.6946223390346972,1.0454901108007628,3.8819686738654946,10.871574432437454,46.99307938780382,102.56461598677117,0.7345871719230522,2.67257631229267,4.712544971594105,24.27493591833582,51.670431025384765,251.3969236319499,442.9811877004922,2197.651367352602,4710.405031519236,0.6708685000937658,0.5963388805880356,0.5290652410082575,0.3493193135314042,0.3032785385123164,0.27462696693577154,0.28392760090973235,0.42636375622589373,0.724749203153853,0.692318179788761,0.6890230424015193,0.6849508693182876,0.6541998194198444,0.620079356106638,0.46281776756126514,0.3884937386472376,0.29429706992133287,0.28349967451731467,0.6439544052191698,0.30640324518506734,0.374696,0.3726130000000001,0.38390500000000005,0.365064,0.38206399999999996,0.38971900000000004,0.38900199999999996,0.395248,0.399985,0.30569300000000005,0.28351400000000004,0.281156,0.29600299999999996,0.308683,0.30371899999999996,0.32620599999999994,0.316343,0.328446,0.313527,0.35431699999999994,0.330122,0.34429899999999997,0.35845800000000005,0.347093,0.335045,0.346671,0.337439,0.12252,0.121623,0.12070700000000001,0.118354,0.11827099999999999,0.12157600000000002,0.124785,0.140205,0.14605600000000002,0.125207,0.125156,0.125132,0.12482299999999999,0.124387,0.122341,0.121326,0.122013,0.12415499999999999,0.16777399999999998,0.122129
3250,5.268625770021826,26.185557835250897,47.66216784067382,292.960268597421,470.09252609397856,3107.7401336908174,4970.024226608449,25749.89380207935,57426.27487325928,0.5796428509107016,0.5565535827233425,0.5573329750210114,0.7702268704551851,1.310692442268404,6.0478588339285,11.403503002544532,64.00419765573311,132.80434831283736,0.6696021015771028,1.852911298050607,4.428050993576376,18.572838684642214,45.186590794233936,183.6106320717817,405.08214847603665,1653.265651741606,4190.918233541672,0.6706776737850677,0.5956196237890097,0.5280446012644722,0.34844171939558277,0.3026431382356088,0.2739825636339045,0.2825289469279942,0.414827772446625,0.6936513949596347,0.6923119196037659,0.6889920410563152,0.6848896111498144,0.6539223049731058,0.6195903617315452,0.4618506185720145,0.38759516839533775,0.29350935601468997,0.28242991129876427,0.642855604496835,0.30531240276490507,0.41787,0.42550699999999997,0.4174110000000001,0.4213489999999999,0.41627800000000004,0.42898000000000003,0.408257,0.41206499999999996,0.416172,0.30588899999999997,0.28869500000000003,0.28955400000000003,0.32645100000000005,0.351344,0.354991,0.35640400000000005,0.37272500000000003,0.36784400000000006,0.314426,0.33435899999999996,0.359691,0.329536,0.353511,0.325731,0.34245800000000004,0.34154500000000004,0.344684,0.12230299999999998,0.12141900000000001,0.12060200000000001,0.11817700000000002,0.118085,0.12119000000000002,0.12431400000000001,0.13832000000000003,0.14325300000000002,0.12496000000000003,0.124909,0.12487,0.12462599999999997,0.12413300000000001,0.12200699999999998,0.12091700000000001,0.12140100000000001,0.123422,0.166885,0.12166899999999999
3300,4.484731794383875,21.220679018409733,45.07072419920034,224.06767379976137,376.7092686862446,1970.3585851313087,3722.9889304238823,17660.83773676992,34665.202545537926,0.5784356949513474,0.5523908061182812,0.5516698925221747,0.7153123219563877,1.0282387217787325,4.38673719556381,9.660447797902272,46.807283278108336,106.10613209240202,0.633653279905529,1.746109843792467,3.5569065040157235,20.06084549618748,35.49295192278947,216.2928638762741,420.0631885814508,2044.3500514998148,4276.247858844696,0.6704822339095413,0.5948919435905646,0.5270261703892001,0.3476099745871818,0.30200746585369576,0.27251154661754745,0.28063002537955967,0.4207779440530133,0.7012649774025463,0.6923051228230498,0.6889583915906589,0.684823143444882,0.6536221006213989,0.6190636548648607,0.460846492042568,0.3866892255982315,0.2924995228458909,0.2810305583503612,0.6416754228525979,0.30437648953047775,0.394729,0.37653400000000004,0.38865199999999994,0.38389700000000004,0.380292,0.374221,0.38399,0.38142200000000004,0.373522,0.30431900000000006,0.28652,0.28465799999999997,0.298939,0.302339,0.305365,0.314129,0.314057,0.323908,0.29631700000000005,0.30485,0.314772,0.32141200000000003,0.32027799999999995,0.328181,0.330647,0.344881,0.33355199999999996,0.12230999999999999,0.121403,0.12052700000000001,0.11796499999999999,0.117812,0.120088,0.12335099999999999,0.139919,0.144918,0.124874,0.12483599999999999,0.12477400000000001,0.12447099999999997,0.12406700000000001,0.121824,0.12060299999999999,0.120497,0.12244200000000002,0.16652699999999998,0.12103499999999998
3350,5.636093680387985,27.60067862416586,51.59450460915216,271.22908573102956,554.2831396878344,2764.335008261539,5488.231896618536,29645.704872551316,58129.25822468556,0.5788785032277317,0.5551739029219831,0.5629817093839173,0.7791644725477365,1.1992145909435719,5.35054567538961,9.020933402274391,53.13313312555697,91.7509732083107,0.771573399162405,2.1808868021070795,3.4253262189403815,21.356029066790754,45.2919723888127,205.1930681766879,405.4613107761789,1937.9521131593476,4409.432323023825,0.6702995425401385,0.5942047105345879,0.5260508153522492,0.34673367344553363,0.30131729593579,0.27179331064848117,0.28069227197551744,0.4322507564052566,0.7368028972907648,0.6922991934229267,0.6889290369775236,0.684765160884283,0.6533602658250898,0.6186042821957934,0.45995880569458614,0.3858633479080328,0.2917421004705334,0.2804092939872572,0.6406381108865826,0.3032941982777332,0.398289,0.39815200000000006,0.38799200000000006,0.40675,0.391707,0.39554599999999995,0.39721,0.40148899999999993,0.399692,0.305583,0.28766600000000003,0.289653,0.312134,0.321321,0.32793100000000003,0.312964,0.32599199999999995,0.31108800000000003,0.31923500000000005,0.32755199999999995,0.315002,0.33561300000000005,0.334297,0.32817999999999997,0.32410399999999995,0.315837,0.32686899999999997,0.122117,0.12123899999999999,0.12037999999999997,0.11774399999999999,0.11745900000000001,0.11981800000000001,0.12336200000000001,0.14305799999999996,0.150091,0.124579,0.12454100000000001,0.12449400000000002,0.124156,0.123759,0.12151700000000001,0.120296,0.12011799999999999,0.12209,0.16594399999999998,0.12035199999999999
3400,5.7075502867895365,27.34024704639753,51.01243553185446,285.0340497097876,369.71797066414535,2484.585448890478,5532.775203885436,23327.25089741113,55628.82065400714,0.5796729954405743,0.5663954173607004,0.5745283357013931,0.7558342497652464,1.1384405412330276,5.2466334156650225,11.689779221035016,48.98372780987616,103.87345979748758,0.757822058371828,2.7746471639145183,5.651808942337476,20.013699128511007,53.00049339418477,260.71413291112805,533.5311520722659,3338.7532297969565,5958.80131038837,0.6701301526655271,0.5935769042955809,0.5251781128333927,0.3460782083441793,0.3009320910863272,0.27162910181462,0.28005622896341265,0.43172380434412005,0.7414226003133757,0.6922942509962643,0.688904569100393,0.6847168325232802,0.6531421568950618,0.618222220510645,0.459248410676353,0.3852521268028649,0.2914526884638706,0.28006317147945003,0.6393803638219977,0.30242903942415483,0.40735200000000005,0.403341,0.393887,0.397531,0.37887,0.39813600000000005,0.40797399999999995,0.41193599999999997,0.412756,0.3060840000000001,0.2958,0.296171,0.303189,0.31117700000000004,0.32600999999999997,0.332531,0.318782,0.312917,0.31968,0.344874,0.356903,0.324437,0.33607400000000004,0.34539,0.35754,0.360574,0.35882000000000003,0.12217,0.12126999999999999,0.12042000000000001,0.117632,0.11741399999999999,0.11979,0.123089,0.14305600000000002,0.150814,0.124847,0.124804,0.12473000000000001,0.12438800000000001,0.12402900000000001,0.12149999999999998,0.12024000000000001,0.12007399999999999,0.121924,0.168186,0.120501
3450,7.349503481350611,30.77937145528647,67.29784351580699,380.98580566929127,628.1876753851852,3250.7617219237004,5657.292184432474,35701.10227655005,67944.09400230066,0.5790357308964567,0.5566297955635753,0.5587356663834611,0.7124685906068897,1.0937312375006134,5.101512737548892,11.604817485663009,54.38030233437198,94.3456896727516,0.7921938096981149,2.831488311600557,5.553548278923004,22.817729179852513,51.45321466418134,240.90863412193394,570.2919509878373,2667.5029845822946,5692.311331801078,0.6699516779032662,0.5929094266774478,0.5242391131927964,0.3453350868463432,0.30050830763974534,0.2724392921121707,0.2825718520360886,0.434471410549209,0.7401767390489981,0.6922885664309428,0.6888764099380792,0.6846611703184692,0.6528893561077307,0.6177757440747677,0.45836813634059925,0.384466809988011,0.29124979850952243,0.2806069717957397,0.6383484607001767,0.30193636614125124,0.4116720000000001,0.40625799999999995,0.401104,0.41503300000000004,0.40329899999999996,0.4096640000000001,0.414389,0.419255,0.414376,0.30504699999999996,0.28910800000000003,0.288102,0.30352100000000004,0.312749,0.329433,0.335635,0.334133,0.30656,0.31948,0.344873,0.34160700000000005,0.34119299999999997,0.345111,0.330124,0.344429,0.34084600000000004,0.34929499999999997,0.12199900000000001,0.12113400000000003,0.12019900000000001,0.117541,0.11742699999999999,0.12029000000000001,0.124227,0.143845,0.150835,0.124246,0.12420600000000001,0.12414299999999998,0.12386699999999999,0.123422,0.12124100000000002,0.12002600000000001,0.120054,0.12228900000000001,0.166336,0.12064
3500,3.543697812273122,18.061605872568574,50.30543446738695,256.9637205364593,483.2132236577536,2660.623579251563,5924.799052947298,26972.826065152436,56049.33324902813,0.5790319305105718,0.5546282999701438,0.5544521511588953,0.6554536884983145,0.8750648614752373,3.9359639349495046,7.66267498369771,41.15932585130938,87.16614562502822,0.7834035408115767,2.7794668483791707,4.625357673987175,24.986634561139976,52.26091513856577,261.3462582910696,467.3529196147706,2528.316288200801,4915.222908993035,0.6697933019144162,0.5923210005728666,0.5234203794812959,0.34477115307550055,0.30027746358731544,0.2736712669399239,0.28596637165306893,0.45481045180904534,0.7714764360277329,0.6922843272069685,0.6888554213390898,0.6846197095891287,0.6527021420681165,0.6174479064563216,0.45779545947002764,0.3840803438485056,0.2919605770528985,0.2826380719627345,0.6372804592419055,0.3018958997375243,0.380973,0.37305599999999994,0.388001,0.388185,0.374878,0.382196,0.394809,0.394185,0.39819,0.305376,0.286521,0.28235099999999996,0.28273600000000004,0.286113,0.295858,0.29438600000000004,0.298873,0.301311,0.310779,0.337625,0.31906500000000004,0.33068400000000003,0.33436199999999994,0.33085700000000007,0.326293,0.32311199999999995,0.326403,0.12196399999999999,0.12105999999999999,0.12011799999999999,0.117668,0.11756200000000001,0.121121,0.125786,0.14841100000000002,0.155104,0.12426999999999999,0.124242,0.124221,0.12397099999999998,0.123578,0.121526,0.120207,0.121021,0.123695,0.16748399999999997,0.121229
3550,6.061379846235879,28.4618693588991,53.1974650090105,301.84113791051857,515.286412370017,3407.4299000203,5366.122197653991,29980.486021628934,61041.76800689881,0.5809926911591785,0.5680323174363174,0.5790209544404188,0.7832192008910056,1.117557881902462,5.375630837918955,9.43699694922816,50.38413597127791,120.00642698939495,0.8677543507140493,2.7337764247378695,4.434135027213898,28.490871772767697,52.85927274456824,244.55903242073032,473.68870944878347,2813.610803623481,5546.506657153007,0.6696082418557067,0.5916319109800527,0.5224544932308839,0.3439320165033182,0.29962570985284825,0.27293859679973964,0.28387186946915816,0.429233593885417,0.7200519354299176,0.6922778559945931,0.6888233832571837,0.6845564236928332,0.6524162475395064,0.6169460427827432,0.4568194684934597,0.3831581286737699,0.29112253707543684,0.2814646730177983,0.6358582529857537,0.3010024435356671,0.4468709999999999,0.44499700000000003,0.413069,0.434934,0.413744,0.4182249999999999,0.421139,0.428141,0.429891,0.307419,0.298061,0.300887,0.314468,0.314072,0.317972,0.306579,0.317577,0.34287599999999996,0.33119699999999996,0.334195,0.32620600000000005,0.35284299999999996,0.34435899999999997,0.33173900000000006,0.34212699999999996,0.349194,0.345444,0.121973,0.12105099999999999,0.12010699999999999,0.117565,0.11742599999999999,0.12072000000000002,0.12481899999999999,0.14388600000000001,0.15044600000000002,0.12431999999999999,0.12429799999999999,0.12426000000000001,0.12394699999999999,0.12358600000000002,0.12142800000000001,0.12009599999999998,0.12052699999999998,0.123017,0.169562,0.12113399999999999
3600,4.455098014625559,22.217072800967284,42.435264303064514,241.94292119242527,501.20169724949903,2547.6912150527814,5353.0434507371665,25770.806635702425,57320.127944208776,0.57878165843395,0.5544185773968822,0.5547593367029459,0.71415784308035,1.0936591854283857,5.722969413539699,9.309064784833955,41.49476225166923,100.19184507956543,0.7385851120505014,2.303982948789928,4.578221704278024,22.780648247419464,53.5725903912287,241.5338936782353,551.0273915134678,2405.5835092210646,4623.973738670102,0.6694563405703604,0.5910674980464581,0.5216662447650131,0.34331123112243034,0.29927809643327896,0.2734977550694201,0.2848563860800849,0.4310796817245749,0.7199293701709676,0.6922740146848679,0.6888043659722063,0.6845188596222013,0.652246630228986,0.6166485976559561,0.45625836826805805,0.3826801227163707,0.2912559381188283,0.281969401404696,0.6351083571485548,0.3003576634376338,0.39870799999999995,0.40141400000000005,0.392922,0.400762,0.412675,0.40421499999999994,0.40052200000000004,0.40389800000000003,0.41642999999999997,0.305602,0.287638,0.28576,0.30518900000000004,0.31544999999999995,0.33176399999999995,0.31679599999999997,0.313306,0.3243,0.31145700000000004,0.32967599999999997,0.342523,0.34225399999999995,0.34904300000000005,0.351402,0.357254,0.33496699999999996,0.33546200000000004,0.12183999999999999,0.12098400000000001,0.120115,0.11745800000000002,0.11743200000000001,0.120974,0.12520799999999999,0.14431,0.150635,0.12416200000000002,0.12413300000000001,0.12405899999999999,0.12377999999999997,0.12340900000000002,0.12129100000000001,0.120014,0.12085699999999999,0.12347599999999999,0.166463,0.12107699999999999
3650,4.230121849319906,29.13721639268071,53.612918637275506,212.43021814323978,530.4415791465705,2731.647801302003,4831.892540976219,22117.692213165497,43595.47650328063,0.5787329087767333,0.554874195404293,0.5528914117544538,0.6755022533734064,1.0130413694050981,4.436754455161664,7.74222290156041,40.30641382243721,85.13167908534874,0.7392637589786013,2.7700046176293567,4.753536489241434,28.371291160181148,42.11865095919526,246.47362981757865,442.9001141797754,2086.22145445307,3834.1214951218835,0.6692681902145351,0.5903657528534437,0.520679409794799,0.3424772464963457,0.2987431977621436,0.2732156882722938,0.2835884989023044,0.42026446508637294,0.7026719801837052,0.6922671909206594,0.6887705808935191,0.6844521188465282,0.6519449639569616,0.616118616618849,0.4552270055117238,0.38174871250797054,0.290861923700739,0.2814578026365695,0.6338746209196314,0.29994575883222685,0.4104470000000001,0.443182,0.4258590000000001,0.410738,0.41679200000000005,0.43537,0.3958129999999999,0.39613099999999996,0.393292,0.305698,0.2873089999999999,0.28415999999999997,0.29960499999999995,0.31694999999999995,0.3233849999999999,0.303538,0.31048100000000006,0.317984,0.30637,0.32644,0.333166,0.33623299999999995,0.32158400000000004,0.319247,0.32162100000000005,0.31778500000000004,0.30983499999999997,0.12171499999999999,0.120874,0.11996600000000002,0.117388,0.11732800000000002,0.12070199999999998,0.12468300000000002,0.141931,0.149142,0.12409699999999999,0.124057,0.123997,0.12366700000000001,0.12316399999999998,0.12099499999999999,0.11983799999999997,0.12074700000000002,0.1232,0.16528700000000002,0.121133
3700,3.6544042053780337,18.944023080237848,36.5292749399886,190.45486369192503,412.3238744559496,2030.9888262000775,3766.909231334351,17918.914998982804,38551.370185500695,0.5783302773651113,0.5529066993889379,0.5502367995285695,0.6537851466107313,0.8654112163201633,3.97119700969003,7.789040405085561,35.05165095779758,78.11201045085929,0.785340151327295,2.2291874076925886,5.131116308554138,29.837459362713492,55.64270332789819,291.03804249863697,492.32129076221406,2181.1747330228886,5035.240960973845,0.6690784112677228,0.58966984697791,0.5197214668817826,0.34177894998933667,0.29839065054363084,0.27355564147871686,0.28408690937845515,0.42903128437341287,0.7200476820693599,0.6922603529572442,0.6887367451094563,0.6843853267545171,0.6516449034749405,0.6155957046839243,0.45427229251832113,0.38094441697508913,0.29072344952817886,0.28157510780715467,0.6325252521990393,0.2996834224631211,0.387012,0.388031,0.392052,0.388122,0.387825,0.38898599999999994,0.388254,0.398464,0.40324799999999994,0.30530399999999996,0.28622000000000003,0.28168699999999997,0.289351,0.288187,0.30363700000000005,0.30034,0.28855699999999995,0.29818200000000006,0.318872,0.320417,0.33516499999999994,0.33708699999999997,0.344265,0.345165,0.33148500000000003,0.33300399999999997,0.344626,0.12167399999999999,0.12082299999999999,0.11987299999999998,0.11734499999999999,0.11748499999999999,0.12103699999999999,0.12476100000000001,0.143891,0.15114500000000003,0.12390200000000003,0.123864,0.123829,0.12354000000000001,0.12316500000000001,0.120875,0.119727,0.12089699999999999,0.12332900000000002,0.165904,0.121569
3750,4.261137509287884,21.81565757323063,35.184565549372,226.09813472108772,402.83432375595936,2016.8772108378635,4394.637057968584,22558.58090514409,44616.47649701974,0.5782936397563481,0.5522263309249184,0.5509469485927257,0.6760096303669868,0.9367029364483178,4.144755814585732,7.9325344057911025,41.894413557260656,86.47675339245191,0.6567116469301125,2.2502953249972615,4.766190731980536,22.851200974160783,51.41487097211059,200.40019164981973,412.1046810820597,2297.189201525041,3547.401764664738,0.668885719420617,0.5889671042350055,0.5187620189344112,0.34112624900826766,0.2980990554958328,0.2742515709702047,0.2857737006124574,0.44213926217024946,0.7328901568862493,0.6922531362134996,0.6887010436338672,0.6843148735271546,0.6513292787743765,0.6150480707961588,0.4533405154150417,0.38026554393358414,0.2910857922064539,0.28248081174442974,0.6311757513649455,0.2998415336872743,0.391398,0.3978939999999999,0.37950300000000003,0.39921900000000005,0.376557,0.38389600000000007,0.388556,0.39021799999999995,0.39001600000000003,0.304842,0.285612,0.28309599999999996,0.28965199999999997,0.292241,0.30090999999999996,0.301672,0.306898,0.30855600000000005,0.294798,0.32039,0.3372529999999999,0.32548900000000003,0.33087799999999995,0.31315499999999996,0.32126999999999994,0.32659,0.309452,0.121555,0.12070600000000002,0.11985400000000002,0.11736100000000001,0.117408,0.12130299999999998,0.125483,0.147825,0.154713,0.123879,0.123862,0.12381500000000004,0.12339499999999999,0.122996,0.120807,0.119694,0.12091400000000001,0.12369500000000003,0.16525700000000001,0.12174399999999999
3800,4.711429677582811,25.337189286281173,53.23317772681942,225.3066670487684,432.2306596834489,2839.721162350963,4284.697589450191,22693.846126457087,52555.563994282995,0.5779134021524202,0.5591350795690586,0.5660678578184206,0.7763253791216705,1.1807001008369284,4.6059966469464975,10.068604507494687,47.56142551627363,86.97785342075686,0.7072827822638461,2.7379503348504377,3.9839118520766994,25.588264250752957,50.8498229444254,235.08203553102823,534.4510387611925,2441.718640593651,4231.789570059805,0.6687006985249735,0.5882895144586802,0.5178323936030562,0.3404686099287554,0.2977126008859706,0.27346058081291946,0.2840552164910329,0.4235925835524511,0.6817303365648486,0.6922469683331206,0.6886705112775258,0.6842545726013672,0.6510574003839309,0.6145725398214571,0.4524680729896021,0.3795355866030398,0.29055017312124176,0.28152816547957005,0.6297090606397991,0.29920474948575376,0.39515599999999995,0.398165,0.40171,0.391078,0.4051540000000001,0.400821,0.387423,0.39512400000000003,0.402344,0.305232,0.290115,0.291357,0.309879,0.318567,0.314425,0.323028,0.31475200000000003,0.30975600000000003,0.307211,0.34170700000000004,0.31796699999999994,0.35179900000000003,0.345883,0.345577,0.33867499999999995,0.33875299999999997,0.327289,0.121422,0.120559,0.119637,0.11743600000000001,0.117282,0.120744,0.1247,0.14424900000000002,0.14896700000000002,0.12359500000000001,0.12355599999999997,0.12353399999999999,0.12322200000000001,0.12282900000000001,0.12076800000000001,0.119676,0.12079100000000001,0.12306599999999998,0.166032,0.12167000000000001
3850,3.7568612647504516,17.277427819945377,34.030894696750444,181.947029472608,374.72238802077766,1954.4346396002372,3409.4039163959524,18846.326318487292,36421.488610642766,0.5773943203406988,0.5518889059315731,0.5504703961444515,0.6729432541926067,0.9154618170830668,4.126693859876489,7.114678933416326,40.447202834637345,78.31725193990874,0.82746789471747,2.9489989057901087,6.116439372479904,30.870646337961297,63.657976193575976,260.3656220081389,515.1746695576529,2436.855247617656,5396.342347636799,0.6685068628684192,0.5875907365631168,0.5168892847421024,0.33978931428604653,0.29724225803287263,0.2730205118886325,0.283834871368968,0.4294387653563937,0.7001716231790395,0.6922396301047673,0.6886342212412373,0.684182988715627,0.6507378201720104,0.6140203024737094,0.4515213640884762,0.37875314956572903,0.28997739441357995,0.2808347991833305,0.6283708243991188,0.298489892894432,0.40487799999999996,0.400066,0.40884,0.400988,0.398423,0.407857,0.39984600000000003,0.4014380000000001,0.39588900000000005,0.304305,0.285776,0.28427199999999997,0.296881,0.301966,0.31139100000000003,0.305181,0.310755,0.30246,0.334797,0.347538,0.36627099999999996,0.3557450000000001,0.343786,0.349615,0.350643,0.346921,0.35388899999999995,0.121353,0.12049900000000002,0.11966400000000002,0.11733200000000002,0.11721699999999999,0.12044099999999999,0.12481,0.146122,0.151922,0.12352699999999998,0.12349099999999999,0.123435,0.12316400000000001,0.12277199999999996,0.12064,0.119377,0.12049400000000002,0.12275,0.163544,0.121364
3900,4.3981177290572795,25.721881753330553,44.59251788829094,268.66391916134205,485.1647383872443,2646.995586755179,4054.181422551733,18917.940608816665,37637.39991444527,0.5765098161658564,0.5489388794135015,0.5498452042083675,0.6783787793226301,1.0010287140127065,4.611971349394862,8.702270002524667,41.62831206391376,87.16918506160239,0.8057231166807375,3.2389638200952007,6.22712509310308,32.69487957972517,52.34415389620964,326.9222540787922,662.9259460722133,2778.5699145065787,5951.886341882649,0.6683264049379088,0.586939989046628,0.5160089706733562,0.3391457510763737,0.29687121456178733,0.2735702928439082,0.2853954740855246,0.4274656477851976,0.701612333179886,0.6922334561602168,0.6886036906615396,0.684122770198105,0.650469212299405,0.6135568892360059,0.45073542794383875,0.37811513581713624,0.28999875511296846,0.28165390851889593,0.6270393508387713,0.29815219699962,0.4127369999999999,0.405102,0.40647500000000003,0.413157,0.393555,0.41288099999999994,0.39948700000000004,0.396111,0.39741499999999996,0.30328299999999997,0.282082,0.28273500000000007,0.29838200000000004,0.31241300000000005,0.324561,0.315585,0.30935999999999997,0.315902,0.33089599999999997,0.369958,0.369666,0.363978,0.35244899999999996,0.372974,0.37666000000000005,0.35715399999999997,0.363879,0.121336,0.12045299999999999,0.119524,0.11730700000000001,0.117309,0.12082299999999999,0.125454,0.145007,0.151885,0.12342,0.12338200000000002,0.12335600000000002,0.12307400000000002,0.12267400000000002,0.120534,0.11956199999999999,0.12047,0.123299,0.16345,0.12123600000000001
